"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
8;6;3;"B5";3;"PUPA";9;59;11,5;NA;80;60,5;0;"3_B5_PUPA_Bee";3;0;0;0;0;"c";1432;1432;"c";1432;31
8;6;3;"C3";3;"LEMA";11;42;15;NA;81,5;57,5;0;"3_C3_LEMA_Bee";3;0;0;0;0;"c";1530;1530;"c";1530;102
8;6;3;"D4";2;"PUPA";3;23;7,5;NA;83;59;0;"3_D4_PUPA_Bee";2;0;0;0;0;"c";1403;1403;"c";1403;18
8;6;3;"E2";1;"LEMA";9;58;2;NA;84,5;56;0;"3_E2_LEMA_Bee";1;0;0;0;0;"c";1427;1427;"c";1427;118
8;6;8;"B2";5;"PUPA";12;34;14;30;274;270;30;"8_B2_PUPA_Fly";0;0;0;5;0;"c";1540;1540;"c";1540;93
8;6;8;"D2";1;"PUPA";16;24;4;37;277;270;37;"8_D2_PUPA_Bee";1;0;0;0;0;"c";1646;1646;"c";1646;160
8;6;8;"E2";2;"PUPA";24;6;3;52;278,5;270;52;"8_E2_PUPA_Bee";2;0;0;0;0;"c";1529;1529;"c";1529;123
8;6;8;"E3";3;"PUPA";37;75;5;32;278,5;271,5;32;"8_E3_PUPA_Bee";3;0;0;0;0;"c";1096;1096;"c";1096;168
8;6;8;"E5";1;"PUPA";61;0;14;50;278,5;274,5;50;"8_E5_PUPA_Fly";0;0;0;1;0;"c";1312;1312;"c";1312;314
8;6;9;"D5";1;"LEMA";8;48;15;1;317;290,5;1;"9_D5_LEMA_Bee";1;0;0;0;0;"c";546;546;"c";546;70
8;6;9;"D5";1;"PUPA";7;12;4;18;317;290,5;18;"9_D5_PUPA_Bee";1;0;0;0;0;"c";600;600;"c";600;16
9;6;2;"C2";2;"PUPA";1;1;9;5;36,5;28;5;"2_C2_PUPA_Bee";2;0;0;0;0;"c";811;811;"c";811;8
10;3;1;"C5";1;"LEMA";80;67;23;0;3,5;6,5;0;"1_C5_LEMA_Fly";0;0;0;1;0;"c";104;104;"c";104;441
10;3;2;"B3";2;"LEMA";65;73;6;0;35;29,5;0;"2_B3_LEMA_Fly";0;0;0;2;0;"c";335;335;"c";335;647
10;3;2;"B5";2;"LEMA";80;63;3;NA;35;32,5;0;"2_B5_LEMA_Fly";0;0;0;2;0;"c";372;372;"c";372;794
10;3;2;"C3";3;"LEMA";50;105,5;4;0;36,5;29,5;0;"2_C3_LEMA_Fly";0;0;0;3;0;"c";311;311;"c";311;554
10;3;2;"C4";3;"LEMA";114;40;10;NA;36,5;31;0;"2_C4_LEMA_Fly";0;0;0;3;0;"c";284;284;"c";284;566
10;3;3;"B3";1;"CHFU";1;32;2;1;80;57,5;1;"3_B3_CHFU_Fly";0;0;0;1;0;"c";1553;1553;"c";1553;21
10;3;3;"C3";1;"CHFU";14;13;33;31;81,5;57,5;31;"3_C3_CHFU_Beetle";0;1;0;0;0;"c";1624;1624;"c";1624;8
10;3;5;"B5";1;"LEMA";3;58;1;NA;124;158,5;0;"5_B5_LEMA_Fly";0;0;0;1;0;"c";620;620;"c";620;50
10;3;7;"E4";1;"CHFU";2;17;6;0;239,5;292;0;"7_E4_CHFU_Fly";0;0;0;1;0;"c";1591;1591;"c";1591;2
10;3;8;"B4";1;"CHFU";13;20;3;3;274;273;3;"8_B4_CHFU_Fly";0;0;0;1;0;"c";1785;1785;"c";1785;79
10;3;8;"C4";1;"CHFU";3;13;1;NA;275,5;273;0;"8_C4_CHFU_Fly";0;0;0;1;0;"c";1633;1633;"c";1633;71
10;3;8;"D2";1;"CHFU";27;21;6;4;277;270;4;"8_D2_CHFU_Fly";0;0;0;1;0;"c";1702;1702;"c";1702;104
10;3;9;"D2";1;"CHFU";19;9,5;6;48;317;286;48;"9_D2_CHFU_Bee";1;0;0;0;0;"c";497;497;"c";497;162
10;3;9;"E2";3;"CHFU";4;16;1;31;318,5;286;31;"9_E2_CHFU_Bee";3;0;0;0;0;"c";549;549;"c";549;167
10;3;9;"E2";2;"CHFU";4;16;1;31;318,5;286;31;"9_E2_CHFU_Fly";0;0;0;2;0;"c";549;549;"c";549;167
10;3;9;"E3";3;"CHFU";23;20;12;80;318,5;287,5;80;"9_E3_CHFU_Bee";3;0;0;0;0;"c";523;523;"c";523;143
10;3;9;"E5";10;"CHFU";13;42;6;20;318,5;290,5;20;"9_E5_CHFU_Bee";10;0;0;0;0;"c";563;563;"c";563;117
13;2;2;"E2";1;"CHFU";1;28;12;1;39,5;28;1;"2_E2_CHFU_Bee";1;0;0;0;0;"c";787;787;"c";787;2
13;2;9;"D3";3;"CHFU";35;79,5;10;113;317;287,5;113;"9_D3_CHFU_Bee";3;0;0;0;0;"c";473;473;"c";473;121
18;5;1;"E2";7;"LEMA";57;76,5;13;NA;6,5;2;0;"1_E2_LEMA_Fly";0;0;0;7;0;"c";265;265;"c";265;420
18;5;9;"D3";1;"LEMA";4;58;4;NA;317;287,5;0;"9_D3_LEMA_Butterfly";0;0;1;0;0;"c";526;526;"c";526;68
18;6;2;"E2";2;"CETE";6;111;12;8;39,5;28;8;"2_E2_CETE_Bee";2;0;0;0;0;"c";700;700;"c";700;89
18;6;3;"E2";1;"PUPA";6;40;20,5;20;84,5;56;20;"3_E2_PUPA_Butterfly";0;0;1;0;0;"c";1540;1540;"c";1540;5
19;5;2;"C5";2;"PUPA";6;21;5,66666666666667;0;36,5;32,5;0;"2_C5_PUPA_Bee";2;0;0;0;0;"c";1055;1055;"c";1055;7
19;5;7;"D4";2;"LEMA";55;58;2;NA;238;292;0;"7_D4_LEMA_Beetle";0;2;0;0;0;"c";1113;1113;"c";1113;348
19;5;8;"B4";1;"MESU";12;1;34;NA;274;273;0;"8_B4_MESU_Bee";1;0;0;0;0;"c";1780;1780;"c";1780;84
19;5;8;"B4";1;"PUPA";19;1;4;NA;274;273;0;"8_B4_PUPA_Bee";1;0;0;0;0;"c";1639;1639;"c";1639;225
19;5;8;"B5";1;"PUPA";8;66;7;NA;274;274,5;0;"8_B5_PUPA_Bee";1;0;0;0;0;"c";1581;1581;"c";1581;268
19;5;8;"B5";1;"PUPA";8;66;7;NA;274;274,5;0;"8_B5_PUPA_Beetle";0;1;0;0;0;"c";1581;1581;"c";1581;268
22;4;1;"B4";1;"LEMA";63;65;38;NA;2;5;NA;"1_B4_LEMA_Fly";0;0;0;1;0;"c";126;126;"c";126;378
22;4;3;"C2";2;"LEMA";14;53;2;NA;81,5;56;NA;"3_C2_LEMA_Fly";0;0;0;2;0;"c";1473;1473;"c";1473;67
23;4;8;"E3";6;"BEMA";19;4;25;NA;278,5;271,5;NA;"8_E3_BEMA_Fly";0;0;0;6;0;"c";1216;1216;"c";1216;48
23;4;8;"E3";2;"LEMA";19;58;4;NA;278,5;271,5;NA;"8_E3_LEMA_Fly";0;0;0;2;0;"c";1099;1099;"c";1099;165
23;4;8;"E4";1;"LEMA";26;58;3;NA;278,5;273;NA;"8_E4_LEMA_Fly";0;0;0;1;0;"c";1382;1382;"c";1382;143
28;5;9;"C3";2;"BEMA";8;4;6;0;315,5;287,5;0;"9_C3_BEMA_Fly";0;0;0;2;0;"c";514;514;"c";514;29
29;5;2;"D2";2;"CETE";26;111;6;35;38;28;35;"2_D2_CETE_Bee";2;0;0;0;0;"c";717;717;"c";717;82
29;5;2;"D2";1;"LEMA";53;48;9;30;38;28;30;"2_D2_LEMA_Bee";1;0;0;0;0;"c";298;298;"c";298;501
29;5;2;"D5";1;"LEMA";53;57;10;15;38;32,5;15;"2_D5_LEMA_Bee";1;0;0;0;0;"c";441;441;"c";441;668
29;5;2;"E4";2;"CETE";11;111;5;90;39,5;31;90;"2_E4_CETE_Bee";2;0;0;0;0;"c";738;738;"c";738;82
29;5;2;"E5";1;"LEMA";41;45,5;14;20;39,5;32,5;20;"2_E5_LEMA_Bee";1;0;0;0;0;"c";433;433;"c";433;710
29;5;2;"E5";2;"CETE";7;111;5;56;39,5;32,5;56;"2_E5_CETE_Fly";0;0;0;2;0;"c";1032;1032;"c";1032;111
29;5;3;"D2";1;"LEMA";8;58;18;6;83;56;6;"3_D2_LEMA_Bee";1;0;0;0;0;"c";1429;1429;"c";1429;90
29;5;3;"D5";6;"PUPA";9;103;31,5;30;83;60,5;30;"3_D5_PUPA_Bee";6;0;0;0;0;"c";1545;1545;"c";1545;21
29;5;3;"E2";1;"PUPA";6;40;20,5;9;84,5;56;9;"3_E2_PUPA_Fly";0;0;0;1;0;"c";1540;1540;"c";1540;5
NA;NA;1;"B2";0;"BEMA";8;4;57;NA;2;2;NA;"1_B2_BEMA_NA";0;0;0;0;0,01;"c";556;556;"c";556;57
NA;NA;1;"B2";0;"CETE";2;111;27;NA;2;2;NA;"1_B2_CETE_NA";0;0;0;0;0,01;"c";573;573;"c";573;40
NA;NA;1;"B2";0;"PUPA";1;23;5;NA;2;2;NA;"1_B2_PUPA_NA";0;0;0;0;0,01;"c";610;610;"c";610;3
NA;NA;1;"B2";0;"SOAS";2;55;23;NA;2;2;NA;"1_B2_SOAS_NA";0;0;0;0;0,01;"c";604;604;"c";604;9
NA;NA;1;"B3";0;"BEMA";5;4;93;NA;2;3,5;NA;"1_B3_BEMA_NA";0;0;0;0;0,01;"c";484;484;"c";484;52
NA;NA;1;"B3";0;"CETE";4;111;40;NA;2;3,5;NA;"1_B3_CETE_NA";0;0;0;0;0,01;"c";489;489;"c";489;47
NA;NA;1;"B3";0;"CHFU";1;32;3,5;NA;2;3,5;NA;"1_B3_CHFU_NA";0;0;0;0;0,01;"c";520;520;"c";520;16
NA;NA;1;"B3";0;"SOAS";3;55;39;NA;2;3,5;NA;"1_B3_SOAS_NA";0;0;0;0;0,01;"c";527;527;"c";527;9
NA;NA;1;"B4";0;"CETE";1;111;19;NA;2;5;NA;"1_B4_CETE_NA";0;0;0;0;0,01;"c";473;473;"c";473;31
NA;NA;1;"B4";0;"SOAS";2;55;35;NA;2;5;NA;"1_B4_SOAS_NA";0;0;0;0;0,01;"c";496;496;"c";496;8
NA;NA;1;"B5";0;"BEMA";6;4;90;NA;2;6,5;NA;"1_B5_BEMA_NA";0;0;0;0;0,01;"c";467;467;"c";467;56
NA;NA;1;"B5";0;"PUPA";1;23;7;NA;2;6,5;NA;"1_B5_PUPA_NA";0;0;0;0;0,01;"c";521;521;"c";521;2
NA;NA;1;"C2";0;"BEMA";7;4;16;NA;3,5;2;NA;"1_C2_BEMA_NA";0;0;0;0;0,01;"c";515;515;"c";515;58
NA;NA;1;"C2";0;"CETE";3;111;13;NA;3,5;2;NA;"1_C2_CETE_NA";0;0;0;0;0,01;"c";563;563;"c";563;10
NA;NA;1;"C2";0;"CHFU";2;32;9;NA;3,5;2;NA;"1_C2_CHFU_NA";0;0;0;0;0,01;"c";560;560;"c";560;13
NA;NA;1;"C2";0;"SOAS";1;55;3;NA;3,5;2;NA;"1_C2_SOAS_NA";0;0;0;0;0,01;"c";567;567;"c";567;6
NA;NA;1;"C3";0;"BEMA";8;4;114;NA;3,5;3,5;NA;"1_C3_BEMA_NA";0;0;0;0;0,01;"c";509;509;"c";509;54
NA;NA;1;"C3";0;"CETE";1;111;8;NA;3,5;3,5;NA;"1_C3_CETE_NA";0;0;0;0;0,01;"c";553;553;"c";553;10
NA;NA;1;"C3";0;"CHFU";4;32;31;NA;3,5;3,5;NA;"1_C3_CHFU_NA";0;0;0;0;0,01;"c";549;549;"c";549;14
NA;NA;1;"C3";0;"PUPA";1;23;4;NA;3,5;3,5;NA;"1_C3_PUPA_NA";0;0;0;0;0,01;"c";563;563;"c";563;0
NA;NA;1;"C4";0;"BEMA";5;4;215;NA;3,5;5;NA;"1_C4_BEMA_NA";0;0;0;0;0,01;"c";526;526;"c";526;50
NA;NA;1;"C4";0;"CETE";1;111;5;NA;3,5;5;NA;"1_C4_CETE_NA";0;0;0;0;0,01;"c";566;566;"c";566;10
NA;NA;1;"C5";0;"BEMA";7;4;6;NA;3,5;6,5;NA;"1_C5_BEMA_NA";0;0;0;0;0,01;"c";496;496;"c";496;49
NA;NA;1;"C5";0;"CETE";3;111;11;NA;3,5;6,5;NA;"1_C5_CETE_NA";0;0;0;0;0,01;"c";541;541;"c";541;4
NA;NA;1;"C5";0;"CHFU";2;32;4;NA;3,5;6,5;NA;"1_C5_CHFU_NA";0;0;0;0;0,01;"c";534;534;"c";534;11
NA;NA;1;"D2";0;"BEMA";11;4;18;NA;5;2;NA;"1_D2_BEMA_NA";0;0;0;0;0,01;"c";542;542;"c";542;67
NA;NA;1;"D2";0;"CETE";1;111;15;NA;5;2;NA;"1_D2_CETE_NA";0;0;0;0;0,01;"c";597;597;"c";597;12
NA;NA;1;"D2";0;"SCLA";2;31;3;NA;5;2;NA;"1_D2_SCLA_NA";0;0;0;0;0,01;"c";607;607;"c";607;2
NA;NA;1;"D3";0;"BEMA";8;4;51;NA;5;3,5;NA;"1_D3_BEMA_NA";0;0;0;0;0,01;"c";470;470;"c";470;65
NA;NA;1;"D3";0;"CETE";1;111;25;NA;5;3,5;NA;"1_D3_CETE_NA";0;0;0;0;0,01;"c";514;514;"c";514;21
NA;NA;1;"D3";0;"CHFU";2;32;17,5;NA;5;3,5;NA;"1_D3_CHFU_NA";0;0;0;0;0,01;"c";523;523;"c";523;12
NA;NA;1;"D3";0;"PUPA";1;23;25;NA;5;3,5;NA;"1_D3_PUPA_NA";0;0;0;0;0,01;"c";535;535;"c";535;0
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;"1_D3_SCLA_NA";0;0;0;0;0,01;"c";533;533;"c";533;2
NA;NA;1;"D4";0;"BEMA";5;4;73;NA;5;5;NA;"1_D4_BEMA_NA";0;0;0;0;0,01;"c";568;568;"c";568;58
NA;NA;1;"D4";0;"SCLA";1;31;5;NA;5;5;NA;"1_D4_SCLA_NA";0;0;0;0;0,01;"c";626;626;"c";626;0
NA;NA;1;"D4";0;"SOAS";1;55;5;NA;5;5;NA;"1_D4_SOAS_NA";0;0;0;0;0,01;"c";622;622;"c";622;4
NA;NA;1;"D5";0;"BEMA";6;4;21;NA;5;6,5;NA;"1_D5_BEMA_NA";0;0;0;0;0,01;"c";596;596;"c";596;45
NA;NA;1;"D5";0;"CETE";1;111;11;NA;5;6,5;NA;"1_D5_CETE_NA";0;0;0;0;0,01;"c";604;604;"c";604;37
NA;NA;1;"D5";0;"CHFU";1;32;2;NA;5;6,5;NA;"1_D5_CHFU_NA";0;0;0;0;0,01;"c";633;633;"c";633;8
NA;NA;1;"E2";0;"BEMA";12;4;330;NA;6,5;2;NA;"1_E2_BEMA_NA";0;0;0;0;0,01;"c";623;623;"c";623;62
NA;NA;1;"E2";0;"CETE";1;111;15;NA;6,5;2;NA;"1_E2_CETE_NA";0;0;0;0;0,01;"c";673;673;"c";673;12
NA;NA;1;"E3";0;"BEMA";12;4;40;NA;6,5;3,5;NA;"1_E3_BEMA_NA";0;0;0;0;0,01;"c";555;555;"c";555;62
NA;NA;1;"E3";0;"CETE";2;111;25;NA;6,5;3,5;NA;"1_E3_CETE_NA";0;0;0;0;0,01;"c";592;592;"c";592;25
NA;NA;1;"E4";0;"BEMA";5;4;20;NA;6,5;5;NA;"1_E4_BEMA_NA";0;0;0;0;0,01;"c";566;566;"c";566;56
NA;NA;1;"E4";0;"CETE";16;111;26,5;NA;6,5;5;NA;"1_E4_CETE_NA";0;0;0;0;0,01;"c";598;598;"c";598;24
NA;NA;1;"E5";0;"BEMA";7;4;114;NA;6,5;6,5;NA;"1_E5_BEMA_NA";0;0;0;0;0,01;"c";601;601;"c";601;43
NA;NA;1;"E5";0;"CETE";14;111;6;NA;6,5;6,5;NA;"1_E5_CETE_NA";0;0;0;0;0,01;"c";617;617;"c";617;27
NA;NA;1;"E5";0;"PUPA";1;23;2;NA;6,5;6,5;NA;"1_E5_PUPA_NA";0;0;0;0;0,01;"c";635;635;"c";635;9
NA;NA;2;"B2";0;"BEMA";4;4;34;NA;35;28;NA;"2_B2_BEMA_NA";0;0;0;0;0,01;"c";851;851;"c";851;50
NA;NA;2;"B2";0;"SCLA";1;31;2;NA;35;28;NA;"2_B2_SCLA_NA";0;0;0;0;0,01;"c";889;889;"c";889;12
NA;NA;2;"B3";0;"BEMA";5;4;48;NA;35;29,5;NA;"2_B3_BEMA_NA";0;0;0;0;0,01;"c";918;918;"c";918;64
NA;NA;2;"B3";0;"CETE";28;111;5;NA;35;29,5;NA;"2_B3_CETE_NA";0;0;0;0;0,01;"c";864;864;"c";864;118
NA;NA;2;"B3";0;"PUPA";1;23;5;NA;35;29,5;NA;"2_B3_PUPA_NA";0;0;0;0;0,01;"c";973;973;"c";973;9
NA;NA;2;"B3";0;"SCLA";1;31;3;NA;35;29,5;NA;"2_B3_SCLA_NA";0;0;0;0;0,01;"c";969;969;"c";969;13
NA;NA;2;"B4";0;"BEMA";12;4;17;NA;35;31;NA;"2_B4_BEMA_NA";0;0;0;0;0,01;"c";982;982;"c";982;71
NA;NA;2;"B4";0;"CETE";15;111;7;NA;35;31;NA;"2_B4_CETE_NA";0;0;0;0;0,01;"c";906;906;"c";906;147
NA;NA;2;"B4";0;"PUPA";1;23;5;NA;35;31;NA;"2_B4_PUPA_NA";0;0;0;0;0,01;"c";1038;1038;"c";1038;15
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;"2_B4_SCLA_NA";0;0;0;0;0,01;"c";1043;1043;"c";1043;10
NA;NA;2;"B5";0;"BEMA";7;4;18;NA;35;32,5;NA;"2_B5_BEMA_NA";0;0;0;0;0,01;"c";1089;1089;"c";1089;77
NA;NA;2;"B5";0;"CETE";17;111;6;NA;35;32,5;NA;"2_B5_CETE_NA";0;0;0;0;0,01;"c";1047;1047;"c";1047;119
NA;NA;2;"B5";0;"PUPA";1;23;4,5;NA;35;32,5;NA;"2_B5_PUPA_NA";0;0;0;0;0,01;"c";1145;1145;"c";1145;21
NA;NA;2;"C2";0;"BEMA";9;4;88;NA;36,5;28;NA;"2_C2_BEMA_NA";0;0;0;0;0,01;"c";747;747;"c";747;72
NA;NA;2;"C2";0;"CETE";11;111;27;NA;36,5;28;NA;"2_C2_CETE_NA";0;0;0;0;0,01;"c";716;716;"c";716;103
NA;NA;2;"C2";0;"SCLA";2;31;2;NA;36,5;28;NA;"2_C2_SCLA_NA";0;0;0;0;0,01;"c";802;802;"c";802;17
NA;NA;2;"C3";0;"BEMA";7;4;62;NA;36,5;29,5;NA;"2_C3_BEMA_NA";0;0;0;0;0,01;"c";787;787;"c";787;78
NA;NA;2;"C3";0;"CETE";9;111;34;NA;36,5;29,5;NA;"2_C3_CETE_NA";0;0;0;0;0,01;"c";730;730;"c";730;135
NA;NA;2;"C3";0;"CHFU";4;32;3;NA;36,5;29,5;NA;"2_C3_CHFU_NA";0;0;0;0;0,01;"c";852;852;"c";852;13
NA;NA;2;"C3";0;"PUPA";2;23;5;NA;36,5;29,5;NA;"2_C3_PUPA_NA";0;0;0;0;0,01;"c";864;864;"c";864;1
NA;NA;2;"C3";0;"SCLA";2;31;2;NA;36,5;29,5;NA;"2_C3_SCLA_NA";0;0;0;0;0,01;"c";850;850;"c";850;15
NA;NA;2;"C4";0;"BEMA";10;4;14;NA;36,5;31;NA;"2_C4_BEMA_NA";0;0;0;0;0,01;"c";761;761;"c";761;89
NA;NA;2;"C4";0;"CETE";33;111;7;NA;36,5;31;NA;"2_C4_CETE_NA";0;0;0;0;0,01;"c";739;739;"c";739;111
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;"2_C4_CHFU_NA";0;0;0;0;0,01;"c";844;844;"c";844;6
NA;NA;2;"C4";0;"PUPA";1;23;4;NA;36,5;31;NA;"2_C4_PUPA_NA";0;0;0;0;0,01;"c";840;840;"c";840;10
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;"2_C4_SCLA_NA";0;0;0;0;0,01;"c";833;833;"c";833;17
NA;NA;2;"C5";0;"BEMA";15;4;29;NA;36,5;32,5;NA;"2_C5_BEMA_NA";0;0;0;0;0,01;"c";982;982;"c";982;80
NA;NA;2;"C5";0;"CETE";8;111;6;NA;36,5;32,5;NA;"2_C5_CETE_NA";0;0;0;0;0,01;"c";939;939;"c";939;123
NA;NA;2;"C5";0;"SCLA";1;31;2;NA;36,5;32,5;NA;"2_C5_SCLA_NA";0;0;0;0;0,01;"c";1039;1039;"c";1039;23
NA;NA;2;"D2";0;"BEMA";16;4;78;NA;38;28;NA;"2_D2_BEMA_NA";0;0;0;0;0,01;"c";711;711;"c";711;88
NA;NA;2;"D2";0;"SCLA";4;31;2;NA;38;28;NA;"2_D2_SCLA_NA";0;0;0;0;0,01;"c";781;781;"c";781;18
NA;NA;2;"D2";0;"SOAS";4;55;6;NA;38;28;NA;"2_D2_SOAS_NA";0;0;0;0;0,01;"c";785;785;"c";785;14
NA;NA;2;"D3";0;"BEMA";12;4;60;NA;38;29,5;NA;"2_D3_BEMA_NA";0;0;0;0;0,01;"c";731;731;"c";731;81
NA;NA;2;"D3";0;"CETE";7;111;20;NA;38;29,5;NA;"2_D3_CETE_NA";0;0;0;0;0,01;"c";694;694;"c";694;118
NA;NA;2;"D3";0;"CHFU";2;32;8;NA;38;29,5;NA;"2_D3_CHFU_NA";0;0;0;0;0,01;"c";799;799;"c";799;13
NA;NA;2;"D3";0;"PUPA";1;23;4;NA;38;29,5;NA;"2_D3_PUPA_NA";0;0;0;0;0,01;"c";808;808;"c";808;4
NA;NA;2;"D3";0;"SCLA";5;31;2,5;NA;38;29,5;NA;"2_D3_SCLA_NA";0;0;0;0;0,01;"c";801;801;"c";801;11
NA;NA;2;"D4";0;"BEMA";10;4;16;NA;38;31;NA;"2_D4_BEMA_NA";0;0;0;0;0,01;"c";751;751;"c";751;95
NA;NA;2;"D4";0;"CETE";8;111;15;NA;38;31;NA;"2_D4_CETE_NA";0;0;0;0;0,01;"c";738;738;"c";738;108
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;"2_D4_SCLA_NA";0;0;0;0;0,01;"c";821;821;"c";821;25
NA;NA;2;"D5";0;"BEMA";21;4;37;NA;38;32,5;NA;"2_D5_BEMA_NA";0;0;0;0;0,01;"c";1032;1032;"c";1032;77
NA;NA;2;"D5";0;"CETE";19;111;28;NA;38;32,5;NA;"2_D5_CETE_NA";0;0;0;0;0,01;"c";988;988;"c";988;121
NA;NA;2;"D5";0;"PUPA";1;23;4;NA;38;32,5;NA;"2_D5_PUPA_NA";0;0;0;0;0,01;"c";1093;1093;"c";1093;16
NA;NA;2;"D5";0;"SCLA";6;31;1,5;NA;38;32,5;NA;"2_D5_SCLA_NA";0;0;0;0;0,01;"c";1086;1086;"c";1086;23
NA;NA;2;"E2";0;"BEMA";9;4;26;NA;39,5;28;NA;"2_E2_BEMA_NA";0;0;0;0;0,01;"c";696;696;"c";696;93
NA;NA;2;"E2";0;"PUPA";2;23;6;NA;39,5;28;NA;"2_E2_PUPA_NA";0;0;0;0;0,01;"c";786;786;"c";786;3
NA;NA;2;"E3";0;"BEMA";10;4;15;NA;39,5;29,5;NA;"2_E3_BEMA_NA";0;0;0;0;0,01;"c";641;641;"c";641;71
NA;NA;2;"E3";0;"CETE";14;111;11;NA;39,5;29,5;NA;"2_E3_CETE_NA";0;0;0;0;0,01;"c";632;632;"c";632;80
NA;NA;2;"E3";0;"SOAS";10;55;14,6666666666667;NA;39,5;29,5;NA;"2_E3_SOAS_NA";0;0;0;0;0,01;"c";685;685;"c";685;27
NA;NA;2;"E4";0;"BEMA";10;4;66;NA;39,5;31;NA;"2_E4_BEMA_NA";0;0;0;0;0,01;"c";718;718;"c";718;102
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;"2_E4_CHFU_NA";0;0;0;0;0,01;"c";818;818;"c";818;2
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;"2_E4_SCLA_NA";0;0;0;0;0,01;"c";787;787;"c";787;33
NA;NA;2;"E4";0;"SOAS";9;55;7;NA;39,5;31;NA;"2_E4_SOAS_NA";0;0;0;0;0,01;"c";792;792;"c";792;28
NA;NA;2;"E5";0;"BEMA";10;4;80;NA;39,5;32,5;NA;"2_E5_BEMA_NA";0;0;0;0;0,01;"c";1043;1043;"c";1043;100
NA;NA;2;"E5";0;"PUPA";1;23;9;NA;39,5;32,5;NA;"2_E5_PUPA_NA";0;0;0;0;0,01;"c";1132;1132;"c";1132;11
NA;NA;2;"E5";0;"SCLA";9;31;3;NA;39,5;32,5;NA;"2_E5_SCLA_NA";0;0;0;0;0,01;"c";1116;1116;"c";1116;27
NA;NA;3;"B2";0;"BEMA";2;4;5;NA;80;56;NA;"3_B2_BEMA_NA";0;0;0;0;0,01;"c";1540;1540;"c";1540;23
NA;NA;3;"B2";0;"CHMI";8;14;2;NA;80;56;NA;"3_B2_CHMI_NA";0;0;0;0;0,01;"c";1537;1537;"c";1537;26
NA;NA;3;"B3";0;"BEMA";2;4;9;NA;80;57,5;NA;"3_B3_BEMA_NA";0;0;0;0;0,01;"c";1546;1546;"c";1546;28
NA;NA;3;"B3";0;"CETE";1;111;7;NA;80;57,5;NA;"3_B3_CETE_NA";0;0;0;0;0,01;"c";1561;1561;"c";1561;13
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;"3_B3_CHMI_NA";0;0;0;0;0,01;"c";1543;1543;"c";1543;31
NA;NA;3;"B4";0;"CETE";6;111;2;NA;80;59;NA;"3_B4_CETE_NA";0;0;0;0;0,01;"c";1402;1402;"c";1402;12
NA;NA;3;"B4";0;"CHMI";1;14;3;NA;80;59;NA;"3_B4_CHMI_NA";0;0;0;0;0,01;"c";1386;1386;"c";1386;28
NA;NA;3;"B4";0;"SCLA";4;31;2,5;NA;80;59;NA;"3_B4_SCLA_NA";0;0;0;0;0,01;"c";1402;1402;"c";1402;12
NA;NA;3;"B5";0;"BEMA";2;4;24;NA;80;60,5;NA;"3_B5_BEMA_NA";0;0;0;0;0,01;"c";1435;1435;"c";1435;28
NA;NA;3;"B5";0;"SCLA";2;31;2;NA;80;60,5;NA;"3_B5_SCLA_NA";0;0;0;0;0,01;"c";1451;1451;"c";1451;12
NA;NA;3;"C2";0;"BEMA";1;4;12;NA;81,5;56;NA;"3_C2_BEMA_NA";0;0;0;0;0,01;"c";1522;1522;"c";1522;18
NA;NA;3;"C2";0;"CETE";3;111;11;NA;81,5;56;NA;"3_C2_CETE_NA";0;0;0;0;0,01;"c";1538;1538;"c";1538;2
NA;NA;3;"C2";0;"SCLA";1;31;2;NA;81,5;56;NA;"3_C2_SCLA_NA";0;0;0;0;0,01;"c";1530;1530;"c";1530;10
NA;NA;3;"C3";0;"BEMA";7;4;25;NA;81,5;57,5;NA;"3_C3_BEMA_NA";0;0;0;0;0,01;"c";1617;1617;"c";1617;15
NA;NA;3;"C3";0;"CETE";1;111;7;NA;81,5;57,5;NA;"3_C3_CETE_NA";0;0;0;0;0,01;"c";1608;1608;"c";1608;24
NA;NA;3;"C3";0;"SCLA";2;31;3;NA;81,5;57,5;NA;"3_C3_SCLA_NA";0;0;0;0;0,01;"c";1619;1619;"c";1619;13
NA;NA;3;"C3";0;"SOAS";1;55;2;NA;81,5;57,5;NA;"3_C3_SOAS_NA";0;0;0;0;0,01;"c";1631;1631;"c";1631;1
NA;NA;3;"C4";0;"BEMA";5;4;5;NA;81,5;59;NA;"3_C4_BEMA_NA";0;0;0;0;0,01;"c";1436;1436;"c";1436;20
