"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"visits.flower";"seed.indv";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
NA;NA;1;"C5";0;"BEMA";7;24;6;NA;3,5;6,5;NA;NA;144;"1_C5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"C5";0;"CETE";3;1221;11;NA;3,5;6,5;NA;NA;13431;"1_C5_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"C5";0;"CHFU";2;128;4;NA;3,5;6,5;NA;NA;512;"1_C5_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"D2";0;"BEMA";11;72;18;NA;5;2;NA;NA;1296;"1_D2_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D2";0;"CETE";1;1665;15;NA;5;2;NA;NA;24975;"1_D2_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"D2";0;"SCLA";2;93;3;NA;5;2;NA;NA;279;"1_D2_SCLA_NA";0;0;0;0;0,01;"a";2729;2729;"a";2729;7
NA;NA;1;"D3";0;"BEMA";8;204;51;NA;5;3,5;NA;NA;10404;"1_D3_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D3";0;"CETE";1;2775;25;NA;5;3,5;NA;NA;69375;"1_D3_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"D3";0;"CHFU";2;560;17,5;NA;5;3,5;NA;NA;9800;"1_D3_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"D3";0;"PUPA";1;575;25;NA;5;3,5;NA;NA;14375;"1_D3_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;NA;31;"1_D3_SCLA_NA";0;0;0;0;0,01;"a";2729;2729;"a";2729;7
NA;NA;1;"D4";0;"BEMA";5;292;73;NA;5;5;NA;NA;21316;"1_D4_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D4";0;"SCLA";1;155;5;NA;5;5;NA;NA;775;"1_D4_SCLA_NA";0;0;0;0;0,01;"a";2729;2729;"a";2729;7
NA;NA;1;"D4";0;"SOAS";1;275;5;NA;5;5;NA;NA;1375;"1_D4_SOAS_NA";0;0;0;0;0,01;"a";2711;2711;"a";2711;25
NA;NA;1;"D5";0;"BEMA";6;84;21;NA;5;6,5;NA;NA;1764;"1_D5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D5";0;"CETE";1;1221;11;NA;5;6,5;NA;NA;13431;"1_D5_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"D5";0;"CHFU";1;64;2;NA;5;6,5;NA;NA;128;"1_D5_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"E2";0;"BEMA";12;1320;330;NA;6,5;2;NA;NA;435600;"1_E2_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E2";0;"CETE";1;1665;15;NA;6,5;2;NA;NA;24975;"1_E2_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E3";0;"BEMA";12;160;40;NA;6,5;3,5;NA;NA;6400;"1_E3_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E3";0;"CETE";2;2775;25;NA;6,5;3,5;NA;NA;69375;"1_E3_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E3";3;"LEMA";46;875,5;17;NA;6,5;3,5;NA;NA;14883,5;"1_E3_LEMA_NA";0;0;0;0;3;"a";867;867;"a";867;1869
NA;NA;1;"E4";0;"BEMA";5;80;20;NA;6,5;5;NA;NA;1600;"1_E4_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E4";0;"CETE";16;2941,5;26,5;NA;6,5;5;NA;NA;77949,75;"1_E4_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E5";0;"BEMA";7;456;114;NA;6,5;6,5;NA;NA;51984;"1_E5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E5";0;"CETE";14;666;6;NA;6,5;6,5;NA;NA;3996;"1_E5_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E5";3;"LEMA";71;708;12;NA;6,5;6,5;NA;NA;8496;"1_E5_LEMA_NA";0;0;0;0;3;"a";867;867;"a";867;1869
NA;NA;1;"E5";0;"PUPA";1;46;2;NA;6,5;6,5;NA;NA;92;"1_E5_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;2;"B2";0;"BEMA";4;136;34;NA;35;28;NA;NA;4624;"2_B2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B2";5;"LEMA";74;432;8;NA;35;28;NA;NA;3456;"2_B2_LEMA_NA";0;0;0;0;5;"a";1545;1545;"a";1545;2831
NA;NA;2;"B2";0;"SCLA";1;62;2;NA;35;28;NA;NA;124;"2_B2_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"B3";0;"BEMA";5;192;48;NA;35;29,5;NA;NA;9216;"2_B3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B3";0;"CETE";28;555;5;NA;35;29,5;NA;NA;2775;"2_B3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"B3";0;"PUPA";1;115;5;NA;35;29,5;NA;NA;575;"2_B3_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"B3";0;"SCLA";1;93;3;NA;35;29,5;NA;NA;279;"2_B3_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"B4";0;"BEMA";12;68;17;NA;35;31;NA;NA;1156;"2_B4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B4";0;"CETE";15;777;7;NA;35;31;NA;NA;5439;"2_B4_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"B4";0;"PUPA";1;115;5;NA;35;31;NA;NA;575;"2_B4_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;NA;31;"2_B4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"B5";0;"BEMA";7;72;18;NA;35;32,5;NA;NA;1296;"2_B5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B5";0;"CETE";17;666;6;NA;35;32,5;NA;NA;3996;"2_B5_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"B5";0;"PUPA";1;103,5;4,5;NA;35;32,5;NA;NA;465,75;"2_B5_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"C2";0;"BEMA";9;352;88;NA;36,5;28;NA;NA;30976;"2_C2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C2";0;"CETE";11;2997;27;NA;36,5;28;NA;NA;80919;"2_C2_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C2";1;"LEMA";55;1520;19;NA;36,5;28;NA;NA;28880;"2_C2_LEMA_NA";0;0;0;0;1;"a";1545;1545;"a";1545;2831
NA;NA;2;"C2";2;"PUPA";1;9;9;NA;36,5;28;NA;NA;81;"2_C2_PUPA_NA";0;0;0;0;2;"a";4326;4326;"a";4326;50
NA;NA;2;"C2";0;"SCLA";2;62;2;NA;36,5;28;NA;NA;124;"2_C2_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"C3";0;"BEMA";7;248;62;NA;36,5;29,5;NA;NA;15376;"2_C3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C3";0;"CETE";9;3774;34;NA;36,5;29,5;NA;NA;128316;"2_C3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C3";0;"CHFU";4;96;3;NA;36,5;29,5;NA;NA;288;"2_C3_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"C3";0;"PUPA";2;115;5;NA;36,5;29,5;NA;NA;575;"2_C3_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"C3";0;"SCLA";2;62;2;NA;36,5;29,5;NA;NA;124;"2_C3_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"C4";0;"BEMA";10;56;14;NA;36,5;31;NA;NA;784;"2_C4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C4";0;"CETE";33;777;7;NA;36,5;31;NA;NA;5439;"2_C4_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;NA;32;"2_C4_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"C4";0;"PUPA";1;92;4;NA;36,5;31;NA;NA;368;"2_C4_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;NA;31;"2_C4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"C5";0;"BEMA";15;116;29;NA;36,5;32,5;NA;NA;3364;"2_C5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C5";0;"CETE";8;666;6;NA;36,5;32,5;NA;NA;3996;"2_C5_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C5";0;"SCLA";1;62;2;NA;36,5;32,5;NA;NA;124;"2_C5_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D2";0;"BEMA";16;312;78;NA;38;28;NA;NA;24336;"2_D2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D2";2;"CETE";26;666;6;NA;38;28;NA;NA;3996;"2_D2_CETE_NA";0;0;0;0;2;"a";3927;3927;"a";3927;449
NA;NA;2;"D2";1;"LEMA";53;432;9;NA;38;28;NA;NA;3888;"2_D2_LEMA_NA";0;0;0;0;1;"a";1545;1545;"a";1545;2831
NA;NA;2;"D2";0;"SCLA";4;62;2;NA;38;28;NA;NA;124;"2_D2_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D2";0;"SOAS";4;330;6;NA;38;28;NA;NA;1980;"2_D2_SOAS_NA";0;0;0;0;0,01;"a";4320;4320;"a";4320;56
NA;NA;2;"D3";0;"BEMA";12;240;60;NA;38;29,5;NA;NA;14400;"2_D3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D3";0;"CETE";7;2220;20;NA;38;29,5;NA;NA;44400;"2_D3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"D3";0;"CHFU";2;256;8;NA;38;29,5;NA;NA;2048;"2_D3_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"D3";0;"PUPA";1;92;4;NA;38;29,5;NA;NA;368;"2_D3_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"D3";0;"SCLA";5;77,5;2,5;NA;38;29,5;NA;NA;193,75;"2_D3_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D4";0;"BEMA";10;64;16;NA;38;31;NA;NA;1024;"2_D4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D4";0;"CETE";8;1665;15;NA;38;31;NA;NA;24975;"2_D4_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;NA;31;"2_D4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D5";0;"BEMA";21;148;37;NA;38;32,5;NA;NA;5476;"2_D5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D5";0;"CETE";19;3108;28;NA;38;32,5;NA;NA;87024;"2_D5_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"D5";1;"LEMA";53;570;10;NA;38;32,5;NA;NA;5700;"2_D5_LEMA_NA";0;0;0;0;1;"a";1545;1545;"a";1545;2831
NA;NA;2;"D5";0;"PUPA";1;92;4;NA;38;32,5;NA;NA;368;"2_D5_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"D5";0;"SCLA";6;46,5;1,5;NA;38;32,5;NA;NA;69,75;"2_D5_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"E2";0;"BEMA";9;104;26;NA;39,5;28;NA;NA;2704;"2_E2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E2";2;"CETE";6;1332;12;NA;39,5;28;NA;NA;15984;"2_E2_CETE_NA";0;0;0;0;2;"a";3927;3927;"a";3927;449
NA;NA;2;"E2";0;"PUPA";2;138;6;NA;39,5;28;NA;NA;828;"2_E2_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"E3";0;"BEMA";10;60;15;NA;39,5;29,5;NA;NA;900;"2_E3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E3";0;"CETE";14;1221;11;NA;39,5;29,5;NA;NA;13431;"2_E3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"E3";0;"SOAS";10;806,666666666667;14,6666666666667;NA;39,5;29,5;NA;NA;11831,1111111111;"2_E3_SOAS_NA";0;0;0;0;0,01;"a";4320;4320;"a";4320;56
NA;NA;2;"E4";0;"BEMA";10;264;66;NA;39,5;31;NA;NA;17424;"2_E4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E4";2;"CETE";11;555;5;NA;39,5;31;NA;NA;2775;"2_E4_CETE_NA";0;0;0;0;2;"a";3927;3927;"a";3927;449
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;NA;32;"2_E4_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;NA;31;"2_E4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"E4";0;"SOAS";9;385;7;NA;39,5;31;NA;NA;2695;"2_E4_SOAS_NA";0;0;0;0;0,01;"a";4320;4320;"a";4320;56
NA;NA;2;"E5";0;"BEMA";10;320;80;NA;39,5;32,5;NA;NA;25600;"2_E5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E5";2;"CETE";7;555;5;NA;39,5;32,5;NA;NA;2775;"2_E5_CETE_NA";0;0;0;0;2;"a";3927;3927;"a";3927;449
NA;NA;2;"E5";1;"LEMA";41;637;14;NA;39,5;32,5;NA;NA;8918;"2_E5_LEMA_NA";0;0;0;0;1;"a";1545;1545;"a";1545;2831
NA;NA;2;"E5";0;"PUPA";1;207;9;NA;39,5;32,5;NA;NA;1863;"2_E5_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"E5";0;"SCLA";9;93;3;NA;39,5;32,5;NA;NA;279;"2_E5_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;3;"B2";0;"BEMA";2;20;5;NA;80;56;NA;NA;100;"3_B2_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"B2";0;"CHMI";8;28;2;NA;80;56;NA;NA;56;"3_B2_CHMI_NA";0;0;0;0;0,01;"a";6696;6696;"a";6696;78
NA;NA;3;"B3";0;"BEMA";2;36;9;NA;80;57,5;NA;NA;324;"3_B3_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"B3";0;"CETE";1;777;7;NA;80;57,5;NA;NA;5439;"3_B3_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;NA;14;"3_B3_CHMI_NA";0;0;0;0;0,01;"a";6696;6696;"a";6696;78
NA;NA;3;"B4";0;"CETE";6;222;2;NA;80;59;NA;NA;444;"3_B4_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"B4";0;"CHMI";1;42;3;NA;80;59;NA;NA;126;"3_B4_CHMI_NA";0;0;0;0;0,01;"a";6696;6696;"a";6696;78
NA;NA;3;"B4";2;"PUPA";5;78;13;NA;80;59;NA;NA;1014;"3_B4_PUPA_NA";0;0;0;0;2;"a";6684;6684;"a";6684;90
NA;NA;3;"B4";0;"SCLA";4;77,5;2,5;NA;80;59;NA;NA;193,75;"3_B4_SCLA_NA";0;0;0;0;0,01;"a";6736;6736;"a";6736;38
NA;NA;3;"B5";0;"BEMA";2;96;24;NA;80;60,5;NA;NA;2304;"3_B5_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"B5";2;"LEMA";28;296,666666666667;5;NA;80;60,5;NA;NA;1483,33333333333;"3_B5_LEMA_NA";0;0;0;0;2;"a";5887;5887;"a";5887;887
NA;NA;3;"B5";3;"PUPA";9;678,5;11,5;NA;80;60,5;NA;NA;7802,75;"3_B5_PUPA_NA";0;0;0;0;3;"a";6684;6684;"a";6684;90
NA;NA;3;"B5";0;"SCLA";2;62;2;NA;80;60,5;NA;NA;124;"3_B5_SCLA_NA";0;0;0;0;0,01;"a";6736;6736;"a";6736;38
NA;NA;3;"C2";0;"BEMA";1;48;12;NA;81,5;56;NA;NA;576;"3_C2_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"C2";0;"CETE";3;1221;11;NA;81,5;56;NA;NA;13431;"3_C2_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"C2";3;"LEMA";14;106;2;NA;81,5;56;NA;NA;212;"3_C2_LEMA_NA";0;0;0;0;3;"a";5887;5887;"a";5887;887
NA;NA;3;"C2";0;"SCLA";1;62;2;NA;81,5;56;NA;NA;124;"3_C2_SCLA_NA";0;0;0;0;0,01;"a";6736;6736;"a";6736;38
NA;NA;3;"C3";0;"BEMA";7;100;25;NA;81,5;57,5;NA;NA;2500;"3_C3_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"C3";0;"CETE";1;777;7;NA;81,5;57,5;NA;NA;5439;"3_C3_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"C3";1;"CHFU";14;429;33;NA;81,5;57,5;NA;NA;14157;"3_C3_CHFU_NA";0;0;0;0;1;"a";6726;6726;"a";6726;48
NA;NA;3;"C3";3;"LEMA";11;630;15;NA;81,5;57,5;NA;NA;9450;"3_C3_LEMA_NA";0;0;0;0;3;"a";5887;5887;"a";5887;887
NA;NA;3;"C3";0;"SCLA";2;93;3;NA;81,5;57,5;NA;NA;279;"3_C3_SCLA_NA";0;0;0;0;0,01;"a";6736;6736;"a";6736;38
NA;NA;3;"C3";0;"SOAS";1;110;2;NA;81,5;57,5;NA;NA;220;"3_C3_SOAS_NA";0;0;0;0;0,01;"a";6762;6762;"a";6762;12
NA;NA;3;"C4";0;"BEMA";5;20;5;NA;81,5;59;NA;NA;100;"3_C4_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"C4";0;"CETE";2;1221;11;NA;81,5;59;NA;NA;13431;"3_C4_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"C4";0;"CHFU";1;128;4;NA;81,5;59;NA;NA;512;"3_C4_CHFU_NA";0;0;0;0;0,01;"a";6726;6726;"a";6726;48
NA;NA;3;"C4";0;"SOAS";1;825;15;NA;81,5;59;NA;NA;12375;"3_C4_SOAS_NA";0;0;0;0;0,01;"a";6762;6762;"a";6762;12
NA;NA;3;"C5";0;"BEMA";2;56;14;NA;81,5;60,5;NA;NA;784;"3_C5_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"C5";0;"CETE";2;999;9;NA;81,5;60,5;NA;NA;8991;"3_C5_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"C5";0;"CHFU";4;480;15;NA;81,5;60,5;NA;NA;7200;"3_C5_CHFU_NA";0;0;0;0;0,01;"a";6726;6726;"a";6726;48
NA;NA;3;"C5";0;"PUPA";1;345;15;NA;81,5;60,5;NA;NA;5175;"3_C5_PUPA_NA";0;0;0;0;0,01;"a";6684;6684;"a";6684;90
NA;NA;3;"D2";0;"CETE";1;2331;21;NA;83;56;NA;NA;48951;"3_D2_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"D2";1;"LEMA";8;1044;18;NA;83;56;NA;NA;18792;"3_D2_LEMA_NA";0;0;0;0;1;"a";5887;5887;"a";5887;887
NA;NA;3;"D2";0;"PUPA";1;506;22;NA;83;56;NA;NA;11132;"3_D2_PUPA_NA";0;0;0;0;0,01;"a";6684;6684;"a";6684;90
NA;NA;3;"D3";0;"SCLA";2;248;8;NA;83;57,5;NA;NA;1984;"3_D3_SCLA_NA";0;0;0;0;0,01;"a";6736;6736;"a";6736;38
NA;NA;3;"D4";0;"BEMA";1;108;27;NA;83;59;NA;NA;2916;"3_D4_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"D4";0;"CETE";12;888;8;NA;83;59;NA;NA;7104;"3_D4_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"D4";0;"LEMA";24;580;10;NA;83;59;NA;NA;5800;"3_D4_LEMA_NA";0;0;0;0;0,01;"a";5887;5887;"a";5887;887
NA;NA;3;"D4";2;"PUPA";3;172,5;7,5;NA;83;59;NA;NA;1293,75;"3_D4_PUPA_NA";0;0;0;0;2;"a";6684;6684;"a";6684;90
NA;NA;3;"D4";0;"SOAS";1;275;5;NA;83;59;NA;NA;1375;"3_D4_SOAS_NA";0;0;0;0;0,01;"a";6762;6762;"a";6762;12
NA;NA;3;"D5";0;"BEMA";3;200;50;NA;83;60,5;NA;NA;10000;"3_D5_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"D5";0;"CETE";1;999;9;NA;83;60,5;NA;NA;8991;"3_D5_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"D5";6;"PUPA";9;3244,5;31,5;NA;83;60,5;NA;NA;102201,75;"3_D5_PUPA_NA";0;0;0;0;6;"a";6684;6684;"a";6684;90
NA;NA;3;"E2";2;"LEMA";9;116;2;NA;84,5;56;NA;NA;232;"3_E2_LEMA_NA";0;0;0;0;2;"a";5887;5887;"a";5887;887
NA;NA;3;"E2";1;"PUPA";6;820;20,5;NA;84,5;56;NA;NA;16810;"3_E2_PUPA_NA";0;0;0;0;1;"a";6684;6684;"a";6684;90
NA;NA;3;"E3";0;"BEMA";1;40;10;NA;84,5;57,5;NA;NA;400;"3_E3_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"E3";0;"CETE";5;888;8;NA;84,5;57,5;NA;NA;7104;"3_E3_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"E3";1;"LEMA";26;736;16;NA;84,5;57,5;NA;NA;11776;"3_E3_LEMA_NA";0;0;0;0;1;"a";5887;5887;"a";5887;887
NA;NA;3;"E3";0;"SOAS";1;165;3;NA;84,5;57,5;NA;NA;495;"3_E3_SOAS_NA";0;0;0;0;0,01;"a";6762;6762;"a";6762;12
NA;NA;3;"E4";0;"BEMA";2;344;86;NA;84,5;59;NA;NA;29584;"3_E4_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"E4";0;"CETE";7;1110;10;NA;84,5;59;NA;NA;11100;"3_E4_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"E4";0;"PUPA";3;138;6;NA;84,5;59;NA;NA;828;"3_E4_PUPA_NA";0;0;0;0;0,01;"a";6684;6684;"a";6684;90
NA;NA;3;"E5";0;"BEMA";2;480;120;NA;84,5;60,5;NA;NA;57600;"3_E5_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"E5";0;"CETE";6;444;4;NA;84,5;60,5;NA;NA;1776;"3_E5_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"E5";0;"PUPA";4;506;22;NA;84,5;60,5;NA;NA;11132;"3_E5_PUPA_NA";0;0;0;0;0,01;"a";6684;6684;"a";6684;90
NA;NA;5;"B2";0;"BEMA";8;240;60;NA;124;154;NA;NA;14400;"5_B2_BEMA_NA";0;0;0;0;0,01;"a";2773;2773;"a";2773;178
NA;NA;5;"B2";0;"CHFU";1;32;1;NA;124;154;NA;NA;32;"5_B2_CHFU_NA";0;0;0;0;0,01;"a";2949;2949;"a";2949;2
NA;NA;5;"B2";0;"LEMA";8;116;2;NA;124;154;NA;NA;232;"5_B2_LEMA_NA";0;0;0;0;0,01;"a";2657;2657;"a";2657;294
NA;NA;5;"B3";0;"BEMA";4;44;11;NA;124;155,5;NA;NA;484;"5_B3_BEMA_NA";0;0;0;0;0,01;"a";2773;2773;"a";2773;178
NA;NA;5;"B3";0;"LEMA";7;58;1;NA;124;155,5;NA;NA;58;"5_B3_LEMA_NA";0;0;0;0;0,01;"a";2657;2657;"a";2657;294
NA;NA;5;"B3";0;"PUPA";1;115;5;NA;124;155,5;NA;NA;575;"5_B3_PUPA_NA";0;0;0;0;0,01;"a";2948;2948;"a";2948;3
NA;NA;5;"B4";0;"BEMA";3;80;20;NA;124;157;NA;NA;1600;"5_B4_BEMA_NA";0;0;0;0;0,01;"a";2773;2773;"a";2773;178
NA;NA;5;"B4";0;"CETE";1;777;7;NA;124;157;NA;NA;5439;"5_B4_CETE_NA";0;0;0;0;0,01;"a";2951;2951;"a";2951;0
NA;NA;5;"B4";0;"PUPA";1;92;4;NA;124;157;NA;NA;368;"5_B4_PUPA_NA";0;0;0;0;0,01;"a";2948;2948;"a";2948;3
NA;NA;5;"B5";0;"BEMA";2;56;14;NA;124;158,5;NA;NA;784;"5_B5_BEMA_NA";0;0;0;0;0,01;"a";2773;2773;"a";2773;178
